odiNumber,manufacturer,crash,fire,numberOfInjuries,numberOfDeaths,dateOfIncident,dateComplaintFiled,vin,components,summary,type,productYear,productMake,productModel
11437481,"Chrysler (FCA US, LLC)",False,False,0,0,2021-09-20,2021-10-20,1C4JJXFM3MW,SUSPENSION,"Since we purchased this jeep new it has been plagued with steering wandering and pulls to left or right without warning.  It was dangerous to drive and unsafe for my family.  After some researched I learned there was a technical service bulletin (8-003-21) for the 2018-2020 JL and supposedly the 2021 had the upgraded steering gear and updated software for the electric power steering.  However this really didn't solved the problem and may owners have been complaining about the same unsafe wandering or pulling of the vehicle from left or right.  I have take it to the dealer and also called Chrysler direct, so they can open case number (80562177).  After 30 days at the dealer the outcome was to increase the tow to +.35 from Chrysler's recommended +.20. It is my understanding both +.35 and +.20 are within the manufacture's recommended specifications.  Normally isn't the toe supposed to be near or at zero (0).  It seems that setting the toe to +.35 is a band-aid.  While the wandering and pulling has decreased I fear this is short term solution and it may cause unseen premature failure of other components.",Vehicle,2021,JEEP,WRANGLER
11436872,"Chrysler (FCA US, LLC)",False,False,0,0,2021-09-07,2021-10-15,1c4hjxdg6mw,VISIBILITY/WIPER,"Drivers-Side Sun Visor broke loose while driving, momentarily blocking vision and disrupting driving, while at hwy speeds.  New vehicle with < 10kms mileage at time of event.  Due to apparent design flaw, and high frequency of failures, replacement visors are back-ordered for months.    The Safety issue is that due to the tall windshield design of the vehicle, I am unable to block the sun up to 2 hrs after sunrise or 2 hrs before sunset, until new parts come in, some time in January 2022, per the dealership.  Appears to be a design issue originating with the introduction of the Wrangler JL model, back in 2018.  Refer to the following Wrangler on-line Forum for details:https://www.jlwranglerforums.com/forum/threads/sun-visor-fix.44865/",Vehicle,2021,JEEP,WRANGLER
11436759,"Chrysler (FCA US, LLC)",False,True,0,0,2021-09-27,2021-10-14,1C4HJXCN3MW,ENGINE,"The engine caught on fire after a short drive. The fire burned the entire top of the rear of the engine and completely through the wiring harness before I could extinguish it with a fire extinguisher and water. The fire appears to have started at the top rear of the engine where the fuel line enters the intake. The manufacturer, Stellantis, hired a special investigator from EAA/Bosch to look at it, and he agrees that it is similar to fires in similar engines that were recalled in October 2020, NHTSA Campaign number 21V-665. Stellantis has not responded to repeated requests for resolution.",Vehicle,2021,JEEP,WRANGLER
11435984,"Chrysler (FCA US, LLC)",False,False,0,0,2021-08-07,2021-10-08,1c4hjxeg5mw,STEERING,"The Jeep wanders all over the road, the steering is not stable nor steady. This is a safety issue, nothing I have done has helped the problem.",Vehicle,2021,JEEP,WRANGLER
11435781,"Chrysler (FCA US, LLC)",False,False,0,0,2021-10-06,2021-10-06,1C4GJXAG5MW,POWER TRAIN,"The contact owns a 2021 Jeep Wrangler. The contact stated that while driving at  55 - 60 mph, the RPM gauge went high but the temperature gauge was normal. A burning odor was detected, metal grinding noises were heard, and the vehicle inadvertently lurched forward. The contact pulled over and saw that there was smoke coming from under the hood. The vehicle was towed to the dealer and remained at the dealer, not diagnosed nor repaired. The contact had the vehicle serviced at the dealer in March 2021, for NHTSA Campaign Number: 21V028000 (Power Train). However, the failure recurred related to the recall. The manufacturer was not made aware of the failure. The failure mileage was approximately 9,700.",Vehicle,2021,JEEP,WRANGLER
11435337,"Chrysler (FCA US, LLC)",False,False,0,0,2021-10-04,2021-10-04,1C4HJXKN4MW,SERVICE BRAKES,New vehicle brake failure. Dealer Replaced Master Cylinder defect. Pedal goes completely to floor occasionally no brakes. HCV now determined possibly bad. ABS system affected. Continuous occasional pedal goes to floor. Been reported and serviced by dealer at least 4 times. Problem continues sporadically.  Begin within 2 weeks of purchase. Vehicle should be replaced for safety issues.,Vehicle,2021,JEEP,WRANGLER
11434254,"Chrysler (FCA US, LLC)",False,False,0,0,2021-09-23,2021-09-24,1C4HJXDN5MW,STEERING,"Vehicle locked up, no steering, no braking or control while traveling at 40mph nearly causing an accident.  Interface said Anti Theft Mode engaged, enter code.  This nearly caused a crash and the vehicle was immobilized and had to be towed to dealership.  Vehicle has less than 3000 miles on the odometer.  This presented a significant safety risk to driver, passengers and other motorists.",Vehicle,2021,JEEP,WRANGLER
11434254,"Chrysler (FCA US, LLC)",False,False,0,0,2021-09-23,2021-09-24,1C4HJXDN5MW,ELECTRICAL SYSTEM,"Vehicle locked up, no steering, no braking or control while traveling at 40mph nearly causing an accident.  Interface said Anti Theft Mode engaged, enter code.  This nearly caused a crash and the vehicle was immobilized and had to be towed to dealership.  Vehicle has less than 3000 miles on the odometer.  This presented a significant safety risk to driver, passengers and other motorists.",Vehicle,2021,JEEP,WRANGLER
11434254,"Chrysler (FCA US, LLC)",False,False,0,0,2021-09-23,2021-09-24,1C4HJXDN5MW,UNKNOWN OR OTHER,"Vehicle locked up, no steering, no braking or control while traveling at 40mph nearly causing an accident.  Interface said Anti Theft Mode engaged, enter code.  This nearly caused a crash and the vehicle was immobilized and had to be towed to dealership.  Vehicle has less than 3000 miles on the odometer.  This presented a significant safety risk to driver, passengers and other motorists.",Vehicle,2021,JEEP,WRANGLER
11433994,"Chrysler (FCA US, LLC)",False,True,0,0,2021-07-23,2021-09-23,1C4HJXDM2MW,ENGINE,"2021 JEEP WRANGLER. CONSUMER WRITES IN REGARDS TO FUEL TANK ISSUE.   THE CONSUMER STATED WHILE DRIVING, THE VEHICLE BEGAN SMOKING AND WENT INTO LIMP MODE. THE VEHICLE WAS TAKEN TO THE DEALER WHO HADN'T DETERMINED THE CAUSE OF THE FAILURE AFTER 6 WEEKS. THE VEHICLE HAD 2,845 MILES.",Vehicle,2021,JEEP,WRANGLER
11433994,"Chrysler (FCA US, LLC)",False,True,0,0,2021-07-23,2021-09-23,1C4HJXDM2MW,FUEL/PROPULSION SYSTEM,"2021 JEEP WRANGLER. CONSUMER WRITES IN REGARDS TO FUEL TANK ISSUE.   THE CONSUMER STATED WHILE DRIVING, THE VEHICLE BEGAN SMOKING AND WENT INTO LIMP MODE. THE VEHICLE WAS TAKEN TO THE DEALER WHO HADN'T DETERMINED THE CAUSE OF THE FAILURE AFTER 6 WEEKS. THE VEHICLE HAD 2,845 MILES.",Vehicle,2021,JEEP,WRANGLER
11433994,"Chrysler (FCA US, LLC)",False,True,0,0,2021-07-23,2021-09-23,1C4HJXDM2MW,ELECTRICAL SYSTEM,"2021 JEEP WRANGLER. CONSUMER WRITES IN REGARDS TO FUEL TANK ISSUE.   THE CONSUMER STATED WHILE DRIVING, THE VEHICLE BEGAN SMOKING AND WENT INTO LIMP MODE. THE VEHICLE WAS TAKEN TO THE DEALER WHO HADN'T DETERMINED THE CAUSE OF THE FAILURE AFTER 6 WEEKS. THE VEHICLE HAD 2,845 MILES.",Vehicle,2021,JEEP,WRANGLER
11433716,"Chrysler (FCA US, LLC)",False,False,0,0,2021-09-16,2021-09-20,1C4JJXP62MW,POWER TRAIN,"On 9/16/21, my vehicle dangerously lost power, following a very loud sound and a violent shudder. Power for braking and steering was lost. The vehicle had no response to the accelerator pedal. I attempted to coast to the shoulder of the road, when the vehicle slammed into park on its own while still traveling at roughly 15mph. The wheels locked and the vehicle came to a violent stop by itself, likely not activating the brake lights. The cooling fans came on at full speed, climate control cancelled itself, and the vehicle locked in park. While using the built in emergency button, the vehicle telematics shut down and dropped the dispatcher. I completed the emergency service call using my phone. The vehicle was towed to the dealer, initial reports are that it is not drivable, the main hybrid battery pack fuses are blown. The prior night, the vehicle failed to charge using the Jeep EVSE cable.",Vehicle,2021,JEEP,WRANGLER
11433716,"Chrysler (FCA US, LLC)",False,False,0,0,2021-09-16,2021-09-20,1C4JJXP62MW,SERVICE BRAKES,"On 9/16/21, my vehicle dangerously lost power, following a very loud sound and a violent shudder. Power for braking and steering was lost. The vehicle had no response to the accelerator pedal. I attempted to coast to the shoulder of the road, when the vehicle slammed into park on its own while still traveling at roughly 15mph. The wheels locked and the vehicle came to a violent stop by itself, likely not activating the brake lights. The cooling fans came on at full speed, climate control cancelled itself, and the vehicle locked in park. While using the built in emergency button, the vehicle telematics shut down and dropped the dispatcher. I completed the emergency service call using my phone. The vehicle was towed to the dealer, initial reports are that it is not drivable, the main hybrid battery pack fuses are blown. The prior night, the vehicle failed to charge using the Jeep EVSE cable.",Vehicle,2021,JEEP,WRANGLER
11433716,"Chrysler (FCA US, LLC)",False,False,0,0,2021-09-16,2021-09-20,1C4JJXP62MW,FUEL/PROPULSION SYSTEM,"On 9/16/21, my vehicle dangerously lost power, following a very loud sound and a violent shudder. Power for braking and steering was lost. The vehicle had no response to the accelerator pedal. I attempted to coast to the shoulder of the road, when the vehicle slammed into park on its own while still traveling at roughly 15mph. The wheels locked and the vehicle came to a violent stop by itself, likely not activating the brake lights. The cooling fans came on at full speed, climate control cancelled itself, and the vehicle locked in park. While using the built in emergency button, the vehicle telematics shut down and dropped the dispatcher. I completed the emergency service call using my phone. The vehicle was towed to the dealer, initial reports are that it is not drivable, the main hybrid battery pack fuses are blown. The prior night, the vehicle failed to charge using the Jeep EVSE cable.",Vehicle,2021,JEEP,WRANGLER
11433228,"Chrysler (FCA US, LLC)",False,False,0,0,2021-09-12,2021-09-16,1C4JJXR68MW,ENGINE,After driving to my destination with 47% battery on the 4xe and full tank of gas.  Turned the car to stop and got a service hybrid system malfunction.  Tried to start up the car but the car wouldn't start.  Had to get it towed to the dealership.  The service tech told me that there is a isolation fault in the 17kwH battery and the entire shut down due to safety concerns.,Vehicle,2021,JEEP,WRANGLER
11433228,"Chrysler (FCA US, LLC)",False,False,0,0,2021-09-12,2021-09-16,1C4JJXR68MW,FUEL/PROPULSION SYSTEM,After driving to my destination with 47% battery on the 4xe and full tank of gas.  Turned the car to stop and got a service hybrid system malfunction.  Tried to start up the car but the car wouldn't start.  Had to get it towed to the dealership.  The service tech told me that there is a isolation fault in the 17kwH battery and the entire shut down due to safety concerns.,Vehicle,2021,JEEP,WRANGLER
11432472,"Chrysler (FCA US, LLC)",False,False,0,0,2021-08-20,2021-09-10,1C4JJXP63MW,ELECTRICAL SYSTEM,"Charging Fault Error came on as my wife was driving home when her 2021 Jeep Wrangler 4XE suddenly shut off and came to a immediate halt. She was barely able to prevent a major accident, which could've caused serious injury to herself and others on the road. Vehicle would not restart and was not even able to put the vehicle in neutral to push out of harm's way. The moment it happened I received a message on my Jeep UConnect app that a Charging Fault Error occurred. I didn't know what this meant, but about 60 seconds later my wife called me in distress and told me what happened. She was terrified couldn't even drive the rest of the way home and had to stand in 100F heat for an hour waiting for a tow truck. Result: The Jeep Wrangler 4XE is still in the shop (it's been in the dealership for over 3 weeks now, and we've owned it for 3 months and 3500 miles. They have no diagnosis and say they are still ordering parts. Asked 2x to speak with upper management at FCA and was told someone would call in 24 hours, it' been over 72 hours now. Included file of Jeep case number and Jeep 4XE forum with multiple chats on this same issue.",Vehicle,2021,JEEP,WRANGLER
11432472,"Chrysler (FCA US, LLC)",False,False,0,0,2021-08-20,2021-09-10,1C4JJXP63MW,ENGINE,"Charging Fault Error came on as my wife was driving home when her 2021 Jeep Wrangler 4XE suddenly shut off and came to a immediate halt. She was barely able to prevent a major accident, which could've caused serious injury to herself and others on the road. Vehicle would not restart and was not even able to put the vehicle in neutral to push out of harm's way. The moment it happened I received a message on my Jeep UConnect app that a Charging Fault Error occurred. I didn't know what this meant, but about 60 seconds later my wife called me in distress and told me what happened. She was terrified couldn't even drive the rest of the way home and had to stand in 100F heat for an hour waiting for a tow truck. Result: The Jeep Wrangler 4XE is still in the shop (it's been in the dealership for over 3 weeks now, and we've owned it for 3 months and 3500 miles. They have no diagnosis and say they are still ordering parts. Asked 2x to speak with upper management at FCA and was told someone would call in 24 hours, it' been over 72 hours now. Included file of Jeep case number and Jeep 4XE forum with multiple chats on this same issue.",Vehicle,2021,JEEP,WRANGLER
11432472,"Chrysler (FCA US, LLC)",False,False,0,0,2021-08-20,2021-09-10,1C4JJXP63MW,FUEL/PROPULSION SYSTEM,"Charging Fault Error came on as my wife was driving home when her 2021 Jeep Wrangler 4XE suddenly shut off and came to a immediate halt. She was barely able to prevent a major accident, which could've caused serious injury to herself and others on the road. Vehicle would not restart and was not even able to put the vehicle in neutral to push out of harm's way. The moment it happened I received a message on my Jeep UConnect app that a Charging Fault Error occurred. I didn't know what this meant, but about 60 seconds later my wife called me in distress and told me what happened. She was terrified couldn't even drive the rest of the way home and had to stand in 100F heat for an hour waiting for a tow truck. Result: The Jeep Wrangler 4XE is still in the shop (it's been in the dealership for over 3 weeks now, and we've owned it for 3 months and 3500 miles. They have no diagnosis and say they are still ordering parts. Asked 2x to speak with upper management at FCA and was told someone would call in 24 hours, it' been over 72 hours now. Included file of Jeep case number and Jeep 4XE forum with multiple chats on this same issue.",Vehicle,2021,JEEP,WRANGLER
11432431,"Chrysler (FCA US, LLC)",False,False,0,0,2021-08-12,2021-09-10,1C4HJXEG5MW,STEERING,"JEEP WRANGLER steering issues! Vehicle wanders right and left does not track straight, the faster you go the worse it gets. There is a constant correction to the steering! Very unsafe at freeway speeds! Dealer says this is normal for a Jeep!",Vehicle,2021,JEEP,WRANGLER
11431693,"Chrysler (FCA US, LLC)",False,False,0,0,2021-08-23,2021-09-03,1C4JJXP65MW,ELECTRICAL SYSTEM,"As I approached a stop sign while braking, the Jeep seized up, shut off, and gave the Electronic Stability Control warning. I attempted to restart and it didn’t start or get out of park. It then gave Blind Spot Monitoring System error and Service Charging System error. I’m grateful that I was at a stop sign unlike some of the other reports of this issue that were on the highway. It was quite a jolt when the vehicle seized. The vehicle has been at the dealership since 8/24. It was thought the hybrid battery needed replacement. A new one gave the same errors to the service team. The vehicle remains with the service department awaiting another battery.",Vehicle,2021,JEEP,WRANGLER
11431693,"Chrysler (FCA US, LLC)",False,False,0,0,2021-08-23,2021-09-03,1C4JJXP65MW,ENGINE,"As I approached a stop sign while braking, the Jeep seized up, shut off, and gave the Electronic Stability Control warning. I attempted to restart and it didn’t start or get out of park. It then gave Blind Spot Monitoring System error and Service Charging System error. I’m grateful that I was at a stop sign unlike some of the other reports of this issue that were on the highway. It was quite a jolt when the vehicle seized. The vehicle has been at the dealership since 8/24. It was thought the hybrid battery needed replacement. A new one gave the same errors to the service team. The vehicle remains with the service department awaiting another battery.",Vehicle,2021,JEEP,WRANGLER
11431693,"Chrysler (FCA US, LLC)",False,False,0,0,2021-08-23,2021-09-03,1C4JJXP65MW,FUEL/PROPULSION SYSTEM,"As I approached a stop sign while braking, the Jeep seized up, shut off, and gave the Electronic Stability Control warning. I attempted to restart and it didn’t start or get out of park. It then gave Blind Spot Monitoring System error and Service Charging System error. I’m grateful that I was at a stop sign unlike some of the other reports of this issue that were on the highway. It was quite a jolt when the vehicle seized. The vehicle has been at the dealership since 8/24. It was thought the hybrid battery needed replacement. A new one gave the same errors to the service team. The vehicle remains with the service department awaiting another battery.",Vehicle,2021,JEEP,WRANGLER
11430330,"Chrysler (FCA US, LLC)",False,False,0,0,2021-06-28,2021-08-24,1C4HJXDN6MW,STEERING,"My 2021 Wrangler steering wheel is loose feeling.  When sitting still the wheel has a couple inches of play in it.  When driving you are constantly having to turn the steering wheel back and forth to keep the car going straight.  When you are turning back and forth it is easy to over compensate and you can go out of your lane.  Very annoying.  Dealer inspected steering (all tight), alignment (set to end of spec) and said had the newest steering gear.  Finally, the dealer says they are all like that.  I bought my granddaughter a 2019 and it was horrible.  Jeep had a fix with the new cast steering gear and that fixed her 2019.  I drove it last night and the steering is much tighter than my 2021.",Vehicle,2021,JEEP,WRANGLER
11429535,"Chrysler (FCA US, LLC)",False,False,0,0,2021-08-11,2021-08-18,1c4jjxr6xmw,STEERING,Vehicle shut down in middle of road. All lights on dash came on and vehicle became disabled. It repeated it self two more times that week and i finally had it towed to dealer.,Vehicle,2021,JEEP,WRANGLER
11429535,"Chrysler (FCA US, LLC)",False,False,0,0,2021-08-11,2021-08-18,1c4jjxr6xmw,ELECTRICAL SYSTEM,Vehicle shut down in middle of road. All lights on dash came on and vehicle became disabled. It repeated it self two more times that week and i finally had it towed to dealer.,Vehicle,2021,JEEP,WRANGLER
11429535,"Chrysler (FCA US, LLC)",False,False,0,0,2021-08-11,2021-08-18,1c4jjxr6xmw,ENGINE,Vehicle shut down in middle of road. All lights on dash came on and vehicle became disabled. It repeated it self two more times that week and i finally had it towed to dealer.,Vehicle,2021,JEEP,WRANGLER
11429547,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-26,2021-08-18,1C4JJXR64MW,ELECTRICAL SYSTEM,Veh shuddered while driving. Warning light on dash for Hybrid system malfuction/red lighting bolt on dash. Veh taken to dealer 3 weeks ago. Needs new Power Inverter module. Wont drive. Part eta is 3 months out.,Vehicle,2021,JEEP,WRANGLER
11429547,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-26,2021-08-18,1C4JJXR64MW,ENGINE,Veh shuddered while driving. Warning light on dash for Hybrid system malfuction/red lighting bolt on dash. Veh taken to dealer 3 weeks ago. Needs new Power Inverter module. Wont drive. Part eta is 3 months out.,Vehicle,2021,JEEP,WRANGLER
11429547,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-26,2021-08-18,1C4JJXR64MW,FUEL/PROPULSION SYSTEM,Veh shuddered while driving. Warning light on dash for Hybrid system malfuction/red lighting bolt on dash. Veh taken to dealer 3 weeks ago. Needs new Power Inverter module. Wont drive. Part eta is 3 months out.,Vehicle,2021,JEEP,WRANGLER
11429602,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-18,2021-08-18,1C4GJXAN2MW,STEERING,"Since new, (leased about a month ago), the steering on this 2021Jeep Wrangler JL-2door has been extremely loose. The vehicle wanders as you drive it, there is a play in the steering wheel and front axle, making it extremely difficult to keep straight on the road.  I have to constantly fight the wander with both hands tightly on the steering wheel to keep it from moving into other lanes. Took to the dealer and they said it’s all normal and “all Jeep’s drive that way”.  Well, not really.  My 2014 Jeep Wrangler JK-2 door handled perfectly on the road.   I feel very unsafe driving this vehicle at all times.  I’m not the only one complaining about this. Social media is full of similar complaints and some aftermarket companies have even come out with parts to fix this problem. However, the customer should not have to pay to correct a manufacturing problem.",Vehicle,2021,JEEP,WRANGLER
11429362,"Chrysler (FCA US, LLC)",False,False,0,0,2021-06-29,2021-08-16,1c4hjxfn0mw,STEERING,"The component that malfunctioned is the nuts of the ball joints, related to the steering component, upon inspection at the dealer is when they advised that the nuts that hold on to the ball joint had became loose  My safety and the safety of my family was put at risk as if this had become fully undone the vehicle would just not be controllable   Has the problem was confirmed by a dealer service center  The components have been inspected by the manufacturer  There was no warning lamps, messages or other symptoms of the problem prior to the failure, and it first appeared June 39th 2021",Vehicle,2021,JEEP,WRANGLER
11429040,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-30,2021-08-13,1C4JJXP67MW,ELECTRICAL SYSTEM,The vehicle all of a sudden shut down and the charging system alert came on and said service charging system - this was while starting to merge off 131 north at the Saginaw exit. I coasted to the side of the road put it in park I attempted to start again and at first there was nothing  Then I did it again and it started I did not see the charging error but it went into my log. I drove home. When I got home I tried plugging it in and it blew every breaker I tried plugging into. Called dealership and there it sits. They have no idea.,Vehicle,2021,JEEP,WRANGLER
11429040,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-30,2021-08-13,1C4JJXP67MW,ENGINE,The vehicle all of a sudden shut down and the charging system alert came on and said service charging system - this was while starting to merge off 131 north at the Saginaw exit. I coasted to the side of the road put it in park I attempted to start again and at first there was nothing  Then I did it again and it started I did not see the charging error but it went into my log. I drove home. When I got home I tried plugging it in and it blew every breaker I tried plugging into. Called dealership and there it sits. They have no idea.,Vehicle,2021,JEEP,WRANGLER
11429046,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-30,2021-08-13,1C4JJXP67MW,ELECTRICAL SYSTEM,While driving on 131 northbound just before the Saginaw croton exit my Jeep lost power I was in the left lane had to merge across to the right to exit and all the lights were on noting charging system needs service I got off highway onto ramp and coasted to side of ramp and realized it was not even on anymore. I immediately shut it off checked my uconnect app for a service warning and it said charging system failure all the lights on the dash were alerting me until it shut down I sat for a bit and tried to start it and it did but was jerky when attempting to drive. I switched to esave and the engine kicked in but was also doggy. I had 60% battery so I’m not sure what happened. I attempted to plug in when I got home and it blew breakers anywhere I attempted to plug it in and made a very loud pop! I didn’t try it anymore at home as it scared me. Contacted the dealer and two weeks later it’s at the shop. They have no idea what is going on - it’s acting up but now doesn’t even put the info into the log according to my service technician at the dealer. They are waiting on Chrysler engineers to get back to them with what to do.,Vehicle,2021,JEEP,WRANGLER
11429046,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-30,2021-08-13,1C4JJXP67MW,VEHICLE SPEED CONTROL,While driving on 131 northbound just before the Saginaw croton exit my Jeep lost power I was in the left lane had to merge across to the right to exit and all the lights were on noting charging system needs service I got off highway onto ramp and coasted to side of ramp and realized it was not even on anymore. I immediately shut it off checked my uconnect app for a service warning and it said charging system failure all the lights on the dash were alerting me until it shut down I sat for a bit and tried to start it and it did but was jerky when attempting to drive. I switched to esave and the engine kicked in but was also doggy. I had 60% battery so I’m not sure what happened. I attempted to plug in when I got home and it blew breakers anywhere I attempted to plug it in and made a very loud pop! I didn’t try it anymore at home as it scared me. Contacted the dealer and two weeks later it’s at the shop. They have no idea what is going on - it’s acting up but now doesn’t even put the info into the log according to my service technician at the dealer. They are waiting on Chrysler engineers to get back to them with what to do.,Vehicle,2021,JEEP,WRANGLER
11429046,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-30,2021-08-13,1C4JJXP67MW,ENGINE,While driving on 131 northbound just before the Saginaw croton exit my Jeep lost power I was in the left lane had to merge across to the right to exit and all the lights were on noting charging system needs service I got off highway onto ramp and coasted to side of ramp and realized it was not even on anymore. I immediately shut it off checked my uconnect app for a service warning and it said charging system failure all the lights on the dash were alerting me until it shut down I sat for a bit and tried to start it and it did but was jerky when attempting to drive. I switched to esave and the engine kicked in but was also doggy. I had 60% battery so I’m not sure what happened. I attempted to plug in when I got home and it blew breakers anywhere I attempted to plug it in and made a very loud pop! I didn’t try it anymore at home as it scared me. Contacted the dealer and two weeks later it’s at the shop. They have no idea what is going on - it’s acting up but now doesn’t even put the info into the log according to my service technician at the dealer. They are waiting on Chrysler engineers to get back to them with what to do.,Vehicle,2021,JEEP,WRANGLER
11428380,"Chrysler (FCA US, LLC)",False,False,0,0,2021-08-08,2021-08-09,1C4JJXP67MW,ENGINE,"The car flashed a red icon and displayed a message saying power was lost and telling us to pull over safely and put the car on park. We were in the middle lane on the New Jersey Turnpike and people were driving around us at 80mph, and the car would not accelerate. We were able to pull over and restart the car and it worked as if nothing happened. I got an email on the UConnect system saying there was a charging issue, and then  a second email saying I should get the car serviced. I took it to the dealership this morning and am waiting on a diagnosis.",Vehicle,2021,JEEP,WRANGLER
11428459,"Chrysler (FCA US, LLC)",False,False,0,0,2021-08-09,2021-08-09,1C4JJXFM0MW,ENGINE,Engine began leaking diesel fuel and smoking from the fuel hitting hot components. Possible fire could have occurred. So much diesel that it coated the trailer I was towing.,Vehicle,2021,JEEP,WRANGLER
11428459,"Chrysler (FCA US, LLC)",False,False,0,0,2021-08-09,2021-08-09,1C4JJXFM0MW,FUEL/PROPULSION SYSTEM,Engine began leaking diesel fuel and smoking from the fuel hitting hot components. Possible fire could have occurred. So much diesel that it coated the trailer I was towing.,Vehicle,2021,JEEP,WRANGLER
11428018,"Chrysler (FCA US, LLC)",False,False,0,0,2021-08-02,2021-08-06,1c4hjxfg4mw,ELECTRICAL SYSTEM,"On Monday the Wrangler began to have electrical problems, the sound system cut off and then the climate control quit working.  The car was running rough, jerky like an acceleration problem.  By Tuesday afternoon it would not start right off.  When I got it to start the same problems happened with the radio, climate control, and the screen cut off.  I tried to put the car in reverse but the P would only flash.  I attempted to turn the car off, it would not turn off until I cycled through all of the buttons.  I attempted to restart the car and went through the above mentioned cycle twice more.  I called the salesman who sold the car to me two days before, he told me to call Chrysler Roadside. The tow truck operator came out on Wednesday morning.  At that time the car would start but not go into neutral.  The tow truck driver attempted to override the safety feature and was not able to.  The car was drug onto the roll back in park.  On Wednesday afternoon I spoke with the dealer  mechanic who said that a squirrel or rat had built a nest in the engine and chewed through the negative cable.  He mentioned foam being all over the place. The story had minor changes after I went to the dealership on Thursday.  After some research I wonder if that was the problem or if they are trying to get out of warranty repairs the are not yet able to diagnose.  I am refusing to take delivery of the vehicle until I am assured that myself and family are safe.",Vehicle,2021,JEEP,WRANGLER
11428018,"Chrysler (FCA US, LLC)",False,False,0,0,2021-08-02,2021-08-06,1c4hjxfg4mw,UNKNOWN OR OTHER,"On Monday the Wrangler began to have electrical problems, the sound system cut off and then the climate control quit working.  The car was running rough, jerky like an acceleration problem.  By Tuesday afternoon it would not start right off.  When I got it to start the same problems happened with the radio, climate control, and the screen cut off.  I tried to put the car in reverse but the P would only flash.  I attempted to turn the car off, it would not turn off until I cycled through all of the buttons.  I attempted to restart the car and went through the above mentioned cycle twice more.  I called the salesman who sold the car to me two days before, he told me to call Chrysler Roadside. The tow truck operator came out on Wednesday morning.  At that time the car would start but not go into neutral.  The tow truck driver attempted to override the safety feature and was not able to.  The car was drug onto the roll back in park.  On Wednesday afternoon I spoke with the dealer  mechanic who said that a squirrel or rat had built a nest in the engine and chewed through the negative cable.  He mentioned foam being all over the place. The story had minor changes after I went to the dealership on Thursday.  After some research I wonder if that was the problem or if they are trying to get out of warranty repairs the are not yet able to diagnose.  I am refusing to take delivery of the vehicle until I am assured that myself and family are safe.",Vehicle,2021,JEEP,WRANGLER
11427834,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-28,2021-08-05,1C4JJXP63MW,POWER TRAIN,"While driving the Jeep on the freeway, it shut off out of nowhere and came to a very quick halt. It nearly caused a major accident on the freeway. A few moments after the Jeep encountered this issue and shut off, I received a message on mu UConnect app saying that there was a Charging Fault Error.   The incident has been reported multiple times online in Jeep forums for the new 2021 Jeep 4xe. Many people have reported that the Jeep shut off while driving at high speeds on the freeway, and the vehicle comes to a sudden and dangerous stop. This is what happened to me.",Vehicle,2021,JEEP,WRANGLER
11427834,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-28,2021-08-05,1C4JJXP63MW,ELECTRICAL SYSTEM,"While driving the Jeep on the freeway, it shut off out of nowhere and came to a very quick halt. It nearly caused a major accident on the freeway. A few moments after the Jeep encountered this issue and shut off, I received a message on mu UConnect app saying that there was a Charging Fault Error.   The incident has been reported multiple times online in Jeep forums for the new 2021 Jeep 4xe. Many people have reported that the Jeep shut off while driving at high speeds on the freeway, and the vehicle comes to a sudden and dangerous stop. This is what happened to me.",Vehicle,2021,JEEP,WRANGLER
11427834,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-28,2021-08-05,1C4JJXP63MW,ENGINE,"While driving the Jeep on the freeway, it shut off out of nowhere and came to a very quick halt. It nearly caused a major accident on the freeway. A few moments after the Jeep encountered this issue and shut off, I received a message on mu UConnect app saying that there was a Charging Fault Error.   The incident has been reported multiple times online in Jeep forums for the new 2021 Jeep 4xe. Many people have reported that the Jeep shut off while driving at high speeds on the freeway, and the vehicle comes to a sudden and dangerous stop. This is what happened to me.",Vehicle,2021,JEEP,WRANGLER
11427924,"Chrysler (FCA US, LLC)",False,False,0,0,2021-07-16,2021-08-05,1C4HJXAG0MW,STEERING,Vehicle pulled to the right and almost hit a person walking on road.  Turned wheel to avoid person and Jeep steering started to wander on the road.  Took a few seconds to get vehicle under control.  Took to Dealer service department.  Technician drove vehicle and said it drives normal and showed no diagnosis codes.  No warning lamps or messages were present.,Vehicle,2021,JEEP,WRANGLER
